,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
40,0.25444284,-0.39217085,-0.20618036,0.21505223,0.25561425,-0.1795871,-0.24456392,0.25524023,-0.11010846,0.2980343,0.10163611,-0.062361777,0.09280695,-0.21405958,0.15106526,0.30856398,0.29143748,-0.06692257,-0.32809222,0.21595919,0.2601357,0.18797325,-0.19694445,-0.3910736,-0.17682032,-0.041178737,0.06900153,0.12332305,0.2982411,-0.16301097,0.10265467,0.1499543,0.11605521,0.32683736,0.08727296,0.45271677,0.274382,-0.06757572,0.25896853,-0.21793711,-0.34118274,0.19040175,0.11022667,-0.147464,0.228956,-0.02425686,0.031616576,0.03130857,0.012503764,-0.084334925,0.41320708,0.2077226,0.2501917,0.011752845,-0.060984578,-0.25016248,-0.071522884,0.06761657,-0.001312376,-0.06409191,0.16564992,-0.09890398,0.18511121,0.31657213,0.28456804,-0.115996666,0.20405845,0.15280032,-0.29912934,-0.26250863,-0.3145105,-0.21100545,-0.53143543,-0.11395258,0.20755416,0.1341372,-0.2694367,-0.12656261,-0.30476546,0.13229345,-0.28332242,0.15870108,0.31888723,0.15310188,0.082306504,0.19478172,0.46616954,-0.17179653,-0.004234101,0.2835875,-0.39272243,0.17670602,-0.4415167,-0.08454583,0.3514942,0.11771376,-0.17323507,-0.45818964,-0.11410267,0.15801935,-0.43210837,0.0007155691,-0.19221647,-0.07437697,-0.1510256,0.08029344,-0.1999575,-0.018344669,0.08507306,0.24186929,0.26355946,-0.1805892,-0.017699614,0.17809147,0.11517069,0.06968511,-0.14892128,0.084261626,0.32124922,0.3023216,0.11048508,0.2539008,-0.14192724,0.035528842,0.16572177,-0.27069998,0.20152718,-0.095895626
41,0.28839138,-0.21786284,-0.20951086,0.057067387,0.33042586,-0.18943103,-0.19718643,0.15395421,-0.11669206,0.18160762,0.10471418,-0.18535645,-0.059851818,-0.1898599,0.15668525,0.18882409,0.24464895,0.013649482,-0.36520636,0.20832117,0.13857976,0.24392077,-0.07849159,-0.22797643,-0.19522336,0.15727112,0.008284758,0.074980006,0.19089484,-0.088885605,-0.20839173,0.16622935,-0.082299106,0.32598358,0.0959252,0.3380909,0.23577335,0.03210235,0.41772005,-0.18861768,-0.27972424,0.13172375,0.13626967,0.027731277,0.1472802,-0.0069312127,0.06504948,-0.009273624,-0.087834306,0.18269543,0.34770542,0.1444369,0.2583535,0.048975874,0.0019860584,-0.17914262,0.087927826,0.05819345,-0.13648824,-0.22293653,0.1929996,-0.06680698,0.1383907,0.14225341,0.39552432,-0.1973972,0.17246073,0.013504545,-0.13498285,-0.1913942,-0.074933216,-0.18856739,-0.49846813,-0.2351174,-0.047370132,0.18009378,-0.28257638,-0.16077372,-0.2033775,0.22839592,-0.05387475,0.1294981,0.09263061,0.12283275,0.02022368,0.19603989,0.5634469,-0.11403335,-0.085494384,0.10292697,-0.13869616,-0.105120875,-0.39387405,-0.07228355,0.31589806,0.12656437,-0.07084177,-0.3842578,-0.12156159,-0.08384165,-0.28204575,-0.11818993,-0.20755176,0.14675684,0.0010741105,-0.034711953,-0.066813245,-0.22425312,-0.031760026,0.18735568,0.19657528,-0.059753973,0.10007713,0.065467484,0.06979987,0.058144234,-0.1789838,0.12521784,0.21333607,0.26499844,0.2634242,0.21032363,-0.095707096,0.21859956,0.12865877,-0.10514562,0.14635393,-0.0865876
42,0.32256836,-0.4216873,-0.23273401,0.1869477,0.39944494,-0.38741827,-0.2821373,0.27631024,-0.14983232,0.24759856,0.15182056,-0.31690112,-0.006497031,-0.18052575,0.25435704,0.34297824,0.22315568,0.10687881,-0.541726,0.13479774,0.2164752,0.26452157,-0.17798153,-0.30390254,-0.18088332,0.21607094,-0.044745736,0.08053667,0.3225983,-0.2697512,-0.23730047,0.24080059,0.03790903,0.40375954,0.23479615,0.55632913,0.41711015,-0.08568361,0.5333229,-0.18766427,-0.36829254,0.16184287,0.14538123,-0.015471189,0.2199739,-0.043084238,0.040075634,0.0084861005,-0.13585424,0.14153323,0.29837483,0.21749741,0.43633512,-0.029611878,0.06973757,-0.30210072,0.040416982,0.19425981,-0.23665123,-0.08391133,0.21131718,-0.07797309,0.27227914,0.31320572,0.42719078,-0.20934173,0.28017348,0.03456726,-0.13449647,-0.20374405,-0.1331721,-0.24563754,-0.67131376,-0.2753873,-0.0003496212,0.10464675,-0.2788578,-0.19955467,-0.216892,0.2547778,-0.13616264,0.03380455,0.22571959,0.28013277,0.046883937,0.34972835,0.67416483,-0.10981763,0.0048546665,0.23255453,-0.09112782,-0.014765575,-0.4908483,-0.03553149,0.33753386,0.13504402,-0.21031532,-0.47839177,-0.26649776,0.008701609,-0.41771922,-0.08642999,-0.32783592,0.21949628,-0.030031959,-0.04526773,-0.20497516,-0.098637894,0.03983707,0.18833739,0.28700757,-0.25305805,0.034172557,0.18089294,0.104708925,0.07392505,-0.14648749,0.121897474,0.3128942,0.3959768,0.18675031,0.23152573,-0.15913424,0.22234403,0.113343395,-0.068558425,0.22421524,-0.056587357
43,0.31252387,-0.5616229,-0.19851825,0.5319484,0.1736568,-0.33698583,-0.24528232,0.49796733,-0.17159855,0.3710678,0.5258345,-0.149102,0.085913345,-0.09493284,0.23029888,0.4020118,0.22036232,0.007788681,-0.53869814,0.18425575,0.12182583,0.33704624,-0.4798766,-0.40790063,-0.16171215,-0.65263873,0.08651716,0.2884696,0.33888525,-0.011203541,0.2997103,0.31900752,0.29486623,0.39520663,0.049678784,0.8390975,0.5748983,-0.20987457,0.24279484,-0.45402497,-0.53442097,0.047381893,-0.15285063,-0.14015888,0.30114615,0.17564023,0.12745662,0.0023036874,0.016549869,0.045473717,0.3375529,0.49895188,0.5488481,-0.1268774,-0.1322428,-0.41893652,0.010716007,0.26914567,-0.19261141,-0.09638376,0.23588155,-0.049457777,0.63307023,0.34894595,0.108833715,-0.18267325,0.032016132,0.33380747,-0.21258168,-0.33972004,-0.42857385,-0.18890233,-0.61191565,0.187483,0.53720945,-0.047061965,-0.17463347,-0.28099403,-0.40379316,0.1594905,-0.38335538,0.068729654,0.37808555,0.32356122,0.10083348,0.008870818,0.48427576,-0.47280043,0.17140448,0.52499205,-0.5335837,0.27043763,-0.62201494,-0.31936163,0.21195091,0.16469789,-0.32624617,-0.6752388,0.22353749,0.21409999,-0.6709543,-0.021633249,-0.3497644,-0.54039115,-0.5172284,0.027917525,-0.46679813,0.21097252,-0.08848733,0.25346574,0.35345784,-0.5356898,-0.25706965,0.35110617,0.14672674,0.032406155,-0.2410998,-0.13440816,0.5392433,0.41666216,-0.005585283,0.26978666,-0.11444848,-0.18144433,0.504079,-0.27608818,-0.05027219,0.12585625
44,0.14320566,-0.24112773,-0.13786134,0.059310254,0.22240879,-0.26066825,-0.085107006,0.19080783,-0.1011288,0.18465734,0.16997512,-0.178948,0.007488411,-0.1143533,0.14543474,0.15604308,0.08550764,0.12422429,-0.3026867,0.06169013,0.09590744,0.120687105,-0.14310429,-0.112130195,-0.1402101,0.14289287,-0.033872098,0.13898887,0.23987293,-0.10617876,-0.18369514,0.117208116,0.10122402,0.24949567,0.08831845,0.25875577,0.25742564,-0.07082407,0.37734705,-0.042412,-0.09442679,0.1370398,0.07656812,0.050410822,0.1353833,-0.06272891,-0.023138152,0.032690518,-0.027999097,0.060303602,0.20928453,0.07317482,0.31462744,0.024007233,0.045445368,-0.13886946,0.056955505,0.11262481,-0.15507601,-0.043918207,0.08738758,0.08265407,0.18782525,0.18612733,0.19844466,-0.098667316,0.1526349,-0.008823537,-0.03894647,-0.16031535,-0.076136455,-0.25247666,-0.4432554,-0.23500387,-0.0023122428,-0.02658916,-0.0854229,-0.17215718,-0.13773115,0.20169862,-0.075145945,-0.041141167,0.034773454,0.16009492,0.055386197,0.20117953,0.43926814,-0.067393705,0.060954083,0.17366458,-0.024304288,-0.015442872,-0.29299352,-0.073251255,0.15146215,0.07979253,-0.13833779,-0.30915913,-0.044143792,0.0018570811,-0.33078307,-0.16501895,-0.27920514,0.07749275,-0.07226804,0.029935401,-0.13368993,-0.13450581,-0.03202932,0.08709698,0.16808148,-0.08147628,0.046325054,0.06652615,0.08471794,-0.046297073,-0.12661684,0.0354049,0.19778429,0.19671631,0.043298416,0.12315884,-0.14386944,0.09443513,-0.040735718,-0.06624038,0.11181679,-0.11524458
45,0.32576,-0.4038841,-0.22689703,0.061302133,0.37700823,-0.42697996,-0.20417945,0.28120422,-0.15671165,0.21632405,0.13287,-0.34897348,-0.17139544,-0.18075925,0.14356445,0.2162387,0.08028669,0.17728236,-0.5502699,0.1884106,0.25708348,0.13159065,-0.15773125,-0.16730848,-0.23494022,0.27048245,-0.10280014,0.1310329,0.32454926,-0.106773645,-0.2861651,0.20696455,0.08978478,0.34902298,0.11339124,0.3753076,0.33872905,-0.08049738,0.5303211,-0.10284698,-0.2505053,0.17999469,0.09177584,0.026752802,0.1386304,-0.14199543,0.014268925,0.023254775,-0.07392047,0.12760606,0.31787485,0.12933472,0.40406334,0.08458051,0.10106974,-0.23800305,0.1679444,0.03132644,-0.25040558,-0.034668073,0.23079403,0.077988505,0.20467351,0.30222824,0.3255074,-0.16318725,0.20478363,0.07628107,-0.113039695,-0.20181644,-0.10183412,-0.29920608,-0.639104,-0.32441264,-0.06526074,0.09154973,-0.26816976,-0.12220261,-0.20996907,0.2511096,-0.10559162,0.04913041,0.066599116,0.13842905,0.06645223,0.34831572,0.6509701,-0.09954654,0.016976483,0.23779829,-0.07814051,-0.062417526,-0.5127628,-0.12513348,0.29876933,0.143645,-0.19307224,-0.53184575,-0.101069525,-0.056309868,-0.5159176,-0.16465718,-0.39604938,0.15713973,-0.101961754,0.048789196,-0.1782336,-0.31173736,-0.08198595,0.073462464,0.22634393,-0.17459083,0.008170112,0.16537046,0.1625115,-0.024665354,-0.14370856,0.05333891,0.27319112,0.41604897,0.13844417,0.15879554,-0.15651885,0.19418545,0.037175506,-0.10620786,0.21279246,-0.105081305
46,0.33122194,-0.5144525,-0.19362234,0.17217073,0.22763708,-0.24717852,-0.3304784,0.3619164,-0.065255545,0.43019313,0.1218764,-0.1431666,-0.1106773,-0.2963763,-0.040663995,0.34928402,0.11720429,0.08823115,-0.478331,0.069076955,0.28686488,0.09095595,-0.065945216,-0.25136706,-0.10836862,-0.07065063,-0.013771666,0.08439838,0.30148837,-0.11363241,-0.00048095148,0.17612174,0.14732987,0.44757324,0.16114134,0.4742958,0.4283743,-0.15545586,0.46750036,-0.1200241,-0.3652259,0.04129344,0.003891448,-0.105664276,0.09029339,-0.018699829,-0.018604998,0.079269566,-0.09743962,-0.046575673,0.23710589,0.23517688,0.21992907,0.050159004,-0.03554208,-0.21373048,0.07590607,0.07183753,-0.09664115,0.10404021,0.1942107,0.027281081,0.2025551,0.49532774,0.30154228,-0.08001602,0.13834964,0.25499186,-0.36824286,-0.23467514,-0.3517852,-0.27411106,-0.6720343,-0.22831273,0.05867409,0.020299345,-0.3062496,-0.119046375,-0.33730364,0.2483845,-0.22669698,0.16606732,0.18609866,0.238177,0.17642374,0.34363547,0.518453,-0.16074358,-0.02715677,0.3655162,-0.351574,0.028308934,-0.5222214,-0.20123781,0.32958925,0.12143638,-0.27178946,-0.5014943,-0.023666646,0.13162579,-0.5641733,0.017915284,-0.47198015,0.021108104,-0.24303566,0.15888484,-0.21519004,-0.133342,-0.027139405,0.08498303,0.16174638,-0.23659462,-0.064398736,0.22388317,0.2675173,-0.0056339055,-0.06431868,0.09742529,0.41723865,0.42523444,0.07423708,0.20554432,-0.119236365,0.041068163,-0.087947,-0.23696344,0.27543724,-0.2253062
47,0.16770683,-0.1531082,-0.113517866,0.12618946,0.14482492,-0.17970183,-0.05528645,0.12585212,-0.10542603,0.057748217,0.07692128,-0.12677974,-0.04949622,-0.070459224,0.035945736,0.097727396,0.049243223,0.06261453,-0.21680933,0.03841819,0.10134375,0.10624676,-0.005329284,-0.13490248,-0.05212023,0.0550231,-0.02606707,0.08295701,0.07103999,-0.07256302,-0.06973819,0.090835236,0.07293696,0.14481314,0.048149053,0.11532853,0.12747887,-0.02714717,0.17925134,-0.07412537,-0.15973662,0.045014758,-0.013273679,0.01820648,0.11393796,0.016716959,-0.007853211,0.044392396,-0.053934768,0.12986541,0.069353126,0.14742565,0.18094905,0.05668711,0.008580828,-0.111477226,0.066013694,0.023780642,-0.092574045,-0.027940813,0.089445785,-0.01802445,0.14714807,0.1208464,0.11758506,-0.07766925,0.096710235,0.052340113,-0.04623435,-0.036602695,-0.027052397,-0.10935784,-0.2593588,-0.11370193,-0.0021258113,0.056317057,-0.10924398,-0.06622106,-0.10541051,0.07594527,-0.056983873,0.06509097,0.039509393,0.062147137,0.022357857,0.12972486,0.24537262,-0.08492607,-0.006374003,0.059522916,-0.021271255,-0.04330204,-0.20827359,-0.09547976,0.099364854,0.09920613,-0.05393751,-0.23244038,-0.07605781,0.027308377,-0.21099924,-0.06168496,-0.11611745,0.096127674,-0.019333182,-0.0015411954,-0.038629334,-0.12260044,-0.05974207,0.0628018,0.06792186,-0.07680675,0.003469656,0.028897578,0.0018795695,0.031738993,-0.0053525097,0.047255438,0.09029649,0.12930712,0.06172343,0.057687454,-0.015349379,0.10990164,0.046130933,-0.062321734,0.05884749,0.00036896215
48,0.20571741,-0.26063988,-0.13405113,0.08214025,0.20721321,-0.3004642,-0.117467195,0.24703865,-0.054202326,0.19116846,0.118309595,-0.11851646,-0.032353304,-0.097995535,0.07657906,0.15502304,0.1361991,0.10237358,-0.3633751,0.050342467,0.19084768,0.12985484,-0.057788942,-0.2445929,-0.13625932,-0.0049749487,-0.030781455,0.09302882,0.22660558,-0.13591456,-0.120831594,0.17236058,0.03176997,0.3148322,0.078388125,0.34322575,0.27248934,-0.054699797,0.27822426,-0.15276946,-0.28468147,0.11088316,0.09136541,-0.053726297,0.14848733,-0.038182143,0.00059887196,-0.019207967,-0.05546076,0.11798007,0.24766493,0.16881551,0.21355982,0.04197161,0.008012997,-0.16170624,0.08172851,0.019787736,-0.09890566,-0.09415695,0.17722423,-0.050010838,0.20107695,0.21952093,0.25883114,-0.13633965,0.17325927,0.046188243,-0.07021679,-0.14783499,-0.12315104,-0.1252021,-0.471233,-0.13868597,0.030856501,0.119935066,-0.13044499,-0.08761404,-0.17831068,0.13550039,-0.16194892,0.09735332,0.17082933,0.055482876,0.046172906,0.21420725,0.44720557,-0.15457092,-0.0008954683,0.17072028,-0.19511285,-0.027343413,-0.41387355,-0.15345459,0.23036622,0.10170381,-0.09227951,-0.41676864,-0.076524675,0.06430544,-0.3451077,-0.0087279845,-0.15727007,0.06423773,-0.08782562,0.055227507,-0.14033791,-0.13808063,-0.089042485,0.13346192,0.14253847,-0.105613984,0.0017818713,0.1115492,0.08905166,0.10427612,-0.064052925,0.096460134,0.23444028,0.21173547,0.121048994,0.1435996,-0.13490333,0.13246572,0.12812963,-0.16576435,0.07690446,-0.072652884
49,0.22287598,-0.31780952,-0.17647408,0.124820955,0.23853041,-0.29177597,-0.14272189,0.25305128,-0.09530493,0.14311168,0.11806007,-0.1295057,0.030279996,-0.12403036,0.12868768,0.18497203,0.16981043,0.08277258,-0.36381358,0.11443091,0.21885586,0.14678067,-0.13082474,-0.2859153,-0.1687159,0.043838788,-0.0070159445,0.13055858,0.24613702,-0.17161624,-0.082054876,0.15053058,0.09670599,0.2842427,0.084791385,0.3454474,0.25403428,-0.07064645,0.27013233,-0.15837947,-0.25129372,0.17690295,0.060284685,-0.04898485,0.20838496,-0.039845396,-0.003928404,-0.014103285,-0.023247398,0.06884797,0.3137855,0.1634551,0.26745668,0.0267688,0.0050664814,-0.17710851,0.014884687,0.029934475,-0.07329789,-0.08302115,0.1541736,-0.06033598,0.20480175,0.27597907,0.2350902,-0.11183758,0.18487072,0.07446875,-0.11513696,-0.17228994,-0.17275177,-0.17553422,-0.4745651,-0.13783178,0.09364561,0.117036775,-0.13384779,-0.11453258,-0.19476162,0.13795993,-0.24375741,0.09511145,0.2286545,0.073710926,0.044603232,0.23470046,0.4633336,-0.13657743,0.05649447,0.19824861,-0.20323746,0.039219644,-0.41068467,-0.110635534,0.24865764,0.17402448,-0.12232404,-0.45729396,-0.11286948,0.11177088,-0.36285815,-0.021815788,-0.1495535,0.05416329,-0.094909765,0.071089044,-0.1578386,-0.12257047,-0.0430886,0.18524116,0.17582388,-0.10272447,-3.1088628e-05,0.11859863,0.058903597,0.06117321,-0.069405906,0.07563243,0.25656766,0.24710175,0.10039574,0.15545255,-0.14006285,0.084547915,0.15520842,-0.17326786,0.12928353,-0.03381543
50,0.26501834,-0.26007327,-0.31120837,0.1155025,0.2654778,-0.26740086,-0.17826644,0.2659679,-0.18252623,0.24667919,0.27300894,-0.24984595,-0.06565062,-0.22882318,0.13460542,0.31779137,0.04433987,0.1507119,-0.5445135,0.021542938,0.14211307,0.21273407,-0.121638566,-0.18715163,-0.2331679,0.08215385,-0.15921251,0.07864867,0.15771991,-0.08516319,-0.31766635,0.14311077,-0.013812505,0.2473466,0.009123046,0.35673496,0.4255374,-0.053999834,0.6644093,-0.08522473,-0.13445747,-0.041994933,0.13896103,-0.014067645,0.07509976,-0.0332713,0.014755154,0.023822647,-0.13637571,0.1643394,0.29860136,0.10180182,0.2823343,0.092016235,0.01975089,-0.26125482,0.17297718,0.022359807,-0.3903753,-0.009503027,0.14844763,0.014608559,0.110882394,0.18242969,0.26224545,-0.15548755,0.15882948,0.01037495,-0.09615824,-0.24707168,-0.029066388,-0.2981186,-0.65037143,-0.27822107,-0.009882942,-0.0676731,-0.23152645,-0.14273237,-0.014501892,0.38810065,-0.0012064799,0.040550303,0.07182782,0.18462287,0.06087083,0.3785137,0.5236284,-0.022502463,0.056117933,0.08823139,0.039467596,-0.09927071,-0.38436922,-0.069216065,0.22932024,0.081308745,-0.1835689,-0.35865265,-0.20050317,-0.079630196,-0.39140835,-0.19785039,-0.3965665,0.28260666,-0.010429888,0.011802567,-0.02374304,-0.2369695,-0.09475469,-0.0019222869,0.20663439,-0.002890472,0.1327538,0.10542014,0.14164355,-0.0909478,-0.07317541,0.17697965,0.24929552,0.23369503,0.1858339,0.06354303,-0.104109384,0.25741696,-0.05320479,0.05985504,0.17477135,-0.057083514
51,0.21597247,-0.17667966,-0.22657493,0.10893056,0.18287289,-0.11239469,-0.20080194,0.22282557,-0.0451124,0.24429585,0.1347892,-0.0636822,0.060444117,-0.16118985,0.12221449,0.25823706,0.21762072,-0.0032906937,-0.36042204,0.04811776,0.07190079,0.21217214,-0.043128822,-0.2449986,-0.12376028,0.001789767,0.016901772,0.058320202,0.1347847,-0.08248934,-0.104913905,0.10977609,-0.048469447,0.27381167,0.05243533,0.38660836,0.35136655,0.0020649156,0.3971996,-0.15234047,-0.23337504,0.060072098,0.18383764,-0.03571878,0.15822023,0.036269758,0.016759362,0.04058468,-0.066355735,0.035286393,0.2548087,0.13687813,0.2110391,0.012957646,-0.005383643,-0.13985471,0.09557246,0.07317182,-0.14424974,-0.120804526,0.09522157,-0.06875358,0.059615437,0.17143355,0.31220132,-0.1448928,0.20404217,-0.02893885,-0.17289856,-0.19255269,-0.09076547,-0.19493634,-0.46724504,-0.113845415,0.015918385,0.041122247,-0.16975012,-0.10474353,-0.07097876,0.2384558,-0.07474494,0.0831399,0.14855793,0.13274172,-0.018996352,0.2568559,0.4349092,-0.10365189,-0.024220683,0.13105196,-0.11966268,0.00017739533,-0.29815733,-0.14255007,0.2657574,0.09634986,-0.14717734,-0.2380551,-0.109230965,0.017218085,-0.2925715,-0.06453411,-0.18311436,0.1300776,-0.059156984,0.0030835378,-0.10136072,-0.07568693,-0.030625654,0.1308647,0.19929247,-0.05251756,0.07502124,0.100461066,0.086154185,0.057309657,-0.15053533,0.15177996,0.21401289,0.16621123,0.18662588,0.102173805,-0.109263845,0.1422668,-0.01587952,-0.100166164,0.13692576,-0.12605849
52,0.047035895,-0.2212516,-0.015596107,0.19151817,0.040220503,-0.18307725,-0.03771173,0.2227881,-0.02819396,0.13357903,0.121925406,-0.002338357,-0.0052786605,0.008683055,0.033727154,0.086400785,-0.0006313065,0.019250808,-0.19594845,-0.0131452065,0.10066978,0.016406257,-0.07358126,-0.17935301,-0.049191125,-0.21165565,-0.028691998,0.14815502,0.12743081,-0.061067633,0.109765776,0.10765398,0.1176782,0.1808919,0.04606306,0.22718737,0.17000453,-0.12807637,0.054437064,-0.10071709,-0.14581802,-0.0019034873,-0.05983264,-0.1121905,0.10777249,0.025190532,0.014520507,0.026225898,0.02409004,0.014069088,0.05099191,0.16547036,0.085236825,0.02580036,-0.04190713,-0.1360871,0.045927055,0.049780622,-0.02576843,0.073284075,0.03696944,-0.03635697,0.20982583,0.17755952,0.018195497,-0.030052137,0.019286409,0.13560517,-0.07415052,-0.072245985,-0.09776857,-0.03963617,-0.20711245,0.056907654,0.13702366,-0.028872712,-0.039279904,-0.046834223,-0.14104657,-0.032716066,-0.1419286,0.035245173,0.18598564,0.05740687,0.049246933,0.07785733,0.13515861,-0.12005936,0.045563858,0.16546865,-0.17957331,0.11292916,-0.20835389,-0.14066711,0.09317228,0.01770621,-0.109766275,-0.21718457,0.03571286,0.15328312,-0.28462455,0.016782025,-0.08230334,-0.14507948,-0.14536764,0.060056545,-0.15954453,0.070702925,-0.06521438,0.10836488,0.037420556,-0.16701551,-0.09813084,0.14379694,0.07187635,0.07062617,0.038812563,0.021026466,0.15724482,0.106846586,-0.030117296,0.0731332,-0.05049085,-0.051680245,0.12078503,-0.11815584,0.041033126,0.014774035
53,0.12203978,-0.2015033,-0.21718585,0.13945796,0.13676472,-0.08754621,-0.13839212,0.24652025,-0.11516757,0.23139139,0.16272599,-0.08255787,0.0656863,-0.14780094,0.07873178,0.2220682,0.14440818,-0.039696548,-0.30699408,0.09848111,0.1466734,0.14360352,-0.11668156,-0.21667694,-0.18566054,-0.14385803,-0.046844114,0.1160652,0.15749733,-0.043890547,0.010175052,0.0885517,0.0035272404,0.17537102,-0.054514647,0.3027513,0.2522958,-0.034981206,0.3114768,-0.16461438,-0.131472,0.0069088563,0.06978121,-0.11766179,0.08154199,0.021039212,0.05592514,-0.021360729,0.007695235,0.033572376,0.3126467,0.15600805,0.14495617,0.05492329,-0.08283087,-0.25211996,0.058216702,0.06056556,-0.14637545,-0.0666376,0.12402045,-0.071589,0.116393685,0.15826385,0.18326256,-0.09523463,0.123434685,0.11700427,-0.17212048,-0.2213966,-0.15864894,-0.1696808,-0.43025604,-0.052835442,0.14070301,0.0061156657,-0.19990493,-0.09666845,-0.14316286,0.22300677,-0.12523341,0.094030775,0.19377372,0.10725279,0.08417761,0.1356615,0.26385385,-0.08023388,-0.008847052,0.10635274,-0.22805421,0.08373181,-0.31032577,-0.058934756,0.2290604,0.07839111,-0.107774206,-0.3087181,-0.064167246,0.07080329,-0.3685598,-0.05226745,-0.20767686,0.0142208,-0.09668308,0.02015311,-0.06659197,-0.062104538,-0.013422936,0.12859093,0.15985757,-0.050581235,0.028777825,0.13273941,0.06866707,0.015634997,-0.079283826,0.13211691,0.27656096,0.19290519,0.12745917,0.12701061,-0.034086708,0.038204104,0.101153634,-0.11214201,0.07630354,-0.0242674
54,0.17414151,-0.2009811,-0.18356988,0.11061383,0.20819612,-0.16664734,-0.15544446,0.22761613,-0.10969143,0.15371092,0.1867127,-0.14042655,0.025868097,-0.13088426,0.1563479,0.2229078,0.22189744,-0.024237396,-0.39169866,0.054590702,0.04439452,0.17260258,-0.12867905,-0.19780675,-0.14834869,0.03396231,-0.022707058,0.09735176,0.1737538,-0.1089201,-0.113413505,0.13302921,0.010928616,0.21934207,-0.004779294,0.3575531,0.32672277,0.0049528866,0.36791927,-0.14163162,-0.18350475,0.07760409,0.1843767,-0.018100342,0.10172217,-0.042680245,0.022438234,-0.0047837114,-0.055994365,0.012814712,0.28268382,0.06573055,0.26638407,-0.0566886,0.03867789,-0.23307195,0.09930243,0.10178136,-0.14510399,-0.16990392,0.11503644,-0.08559867,0.045521166,0.12561089,0.26579025,-0.1111523,0.15415652,0.0066082943,-0.18316543,-0.16273418,-0.08178631,-0.17397049,-0.44341263,-0.11985877,0.039957114,0.009787078,-0.1517634,-0.121325724,-0.15600897,0.21452124,-0.124464095,0.0011396944,0.15438116,0.12902948,0.013509646,0.22034875,0.38579184,-0.078237474,0.0145064825,0.1760023,-0.077444114,0.04255329,-0.24638575,-0.041121386,0.2709129,0.12764065,-0.1723735,-0.28969026,-0.11567344,0.012393917,-0.27129704,-0.09563908,-0.24470131,0.11001815,0.0028001727,-0.05499167,-0.10051378,-0.06658514,-0.0030984436,0.15117541,0.21145344,-0.06294654,0.07149164,0.1203735,0.1125525,0.035996787,-0.10879457,0.17785893,0.2264619,0.18454477,0.19825742,0.13733114,-0.03330834,0.08830332,0.06790971,-0.0641587,0.16779304,-0.08279498
55,0.09180746,-0.037385184,-0.18549186,0.04295201,0.11687328,-0.10901197,-0.0840124,0.13491206,-0.10937426,0.11932351,0.07799496,-0.119070105,0.063352816,-0.13798036,0.114776924,0.14954288,0.1339666,-0.043466564,-0.22306956,0.04377495,-0.0073322365,0.10863771,-0.026266912,-0.07566829,-0.08535882,0.068317376,-0.0040202322,0.05748506,0.035044,-0.055324085,-0.09081887,0.02580673,-0.06426913,0.0772022,-0.0060176984,0.23497462,0.18807758,0.029950397,0.28371456,-0.09265551,-0.019492302,0.021975417,0.11514496,0.0012471922,0.08288159,0.03672795,0.017157517,0.038177423,-0.013920291,0.037618596,0.13448808,0.07188501,0.19070913,-0.0032243424,0.012270652,-0.18406954,0.07448093,0.09583939,-0.1344124,-0.07485012,0.039165672,-0.0048384657,0.022585034,0.07847388,0.18097097,-0.10728477,0.09842439,-0.056481797,-0.085236326,-0.12226097,0.042837463,-0.1704217,-0.2791219,-0.097030915,-0.004089046,-0.035190623,-0.091250695,-0.09876357,-0.019517783,0.21214905,0.020359587,-0.010875699,0.029975971,0.13022529,-0.023235923,0.1965927,0.25521207,0.012366944,0.013310775,0.01692638,0.042476956,0.01787726,-0.11072167,0.0021941194,0.1215092,0.10388544,-0.107292496,-0.13255598,-0.100271,-0.001774591,-0.1659436,-0.093025774,-0.14580221,0.1640351,0.04428123,-0.10034721,-0.028214011,-0.04901951,-0.01868264,0.084520735,0.121478416,0.017350215,0.10582149,0.048466846,-0.018690236,-0.01987336,-0.06866709,0.11697028,0.08962597,0.07228892,0.13243918,0.047506433,-0.057273842,0.097128056,-0.02160475,0.009504536,0.121814325,-0.040990293
